DealerPosition, SmallBlind, BigBlind, Money1, Money2, Cards
0, 5, 10, 500, 500, 6c,Ad,Js,3c,6d,6h,5h,Ac,9h,9c,4h,Jh,Kh,Qh,8h,8s,Tc,7h,Qc,4d,4s,Kd,2h,7s,7d,3d,Qs,Jc,Th,9d,Ts,Td,6s,Ah,2s,Qd,8d,5d,5c,5s,3h,2d,Jd,Kc,4c,3s,7c,8c,As,9s,2c,Ks
0, 5, 10, 500, 500, Tc,2h,6d,Ah,Ac,7d,5c,3s,7c,Kc,Jd,Qh,Ad,2s,9h,5s,8h,Qc,9c,6h,3c,Ks,4h,Qd,6s,6c,3d,7s,Ts,Kh,As,Kd,5h,4d,7h,5d,Qs,4s,9s,9d,4c,3h,2c,Jh,Td,8d,Jc,Js,Th,2d,8s,8c
0, 5, 10, 500, 500, 2c,Td,6h,7c,3c,Kc,As,Qd,8c,Qc,7h,7s,4s,2h,5h,3d,6s,7d,Kd,Jh,6c,4d,Jc,9d,Ks,3h,Th,8d,4c,5s,5d,8s,4h,Ah,9c,Qs,6d,Jd,Ac,2d,3s,Kh,Ad,8h,9s,Qh,Js,5c,9h,2s,Tc,Ts
0, 5, 10, 500, 500, Tc,3h,8d,Ad,Ah,6d,7d,Ts,Qc,Jh,2c,Qd,Qh,Qs,5c,7s,8s,9c,9d,7h,6s,5d,6c,8h,Ks,3d,4c,Ac,4h,Kh,4s,8c,As,Jc,9s,Td,9h,3s,Jd,4d,5h,Kc,2s,3c,Th,7c,Js,Kd,2h,5s,2d,6h
0, 5, 10, 500, 500, Ks,2h,9h,4c,7s,As,8s,Ac,Qd,Th,9d,Kc,Qc,Js,5d,9c,4d,Kd,7c,5c,Jd,Tc,8h,3d,4h,Qh,7d,6d,Qs,5h,7h,2c,Kh,8d,5s,3c,6h,Ts,9s,3s,Jc,4s,8c,2d,3h,6s,Td,6c,Ah,2s,Ad,Jh
0, 5, 10, 500, 500, 3c,9h,Jc,5c,Kd,7c,4s,Qh,8s,Jh,Tc,6d,Kc,3s,7s,3d,9d,9c,8d,Td,Kh,4c,Qs,6c,6s,7d,Jd,5d,5h,6h,Qd,2s,9s,Ts,Th,As,Ad,7h,3h,2d,4d,Js,2h,5s,Qc,4h,2c,Ac,Ah,Ks,8c,8h
0, 5, 10, 500, 500, 6d,3s,6h,3c,Ad,Qh,8c,Jd,2s,9s,Th,Ts,3d,9c,6s,7h,Kd,Qc,5c,8s,Ah,4h,2c,9d,Kh,8d,7s,As,Jh,Qd,5d,8h,6c,2d,5s,4s,9h,Js,Kc,Td,3h,7c,Ac,Jc,4d,Ks,4c,5h,2h,Qs,Tc,7d
0, 5, 10, 500, 500, 8h,7d,As,6s,2c,2s,Jd,5d,Kd,2h,7s,3d,5c,5s,8s,Jh,Qc,Ac,3s,4h,6c,Kh,9h,Tc,Kc,Qd,2d,Ts,Js,6h,9d,9s,4s,Qh,Ad,Jc,6d,Th,Ah,3h,9c,5h,Ks,3c,8c,4d,7h,7c,8d,Td,4c,Qs
0, 5, 10, 500, 500, Jd,6s,6d,8s,9c,9d,8c,6c,3c,Ad,Ah,Qd,Qh,Kd,8h,Ts,3s,3h,2h,Jh,As,4h,Jc,Qc,5s,2d,Qs,3d,Ac,5c,Kc,7d,6h,2c,4s,4d,7c,Td,4c,Ks,5d,Tc,Js,9s,2s,7s,Kh,5h,Th,7h,8d,9h
0, 5, 10, 500, 500, As,6d,8s,8h,8d,Jh,4c,6c,Ks,Kh,Ad,4h,2s,6h,Qh,5h,4d,5c,3h,Js,3d,7c,Qc,Kc,Tc,Ts,7h,2c,Ac,Qs,5s,Qd,2d,9c,Td,3c,Th,7d,7s,6s,9h,Jd,8c,9s,3s,5d,4s,2h,Kd,Jc,9d,Ah
