DealerPosition, SmallBlind, BigBlind, Money1, Money2, Cards
0, 5, 10, 500, 500, 6c,3d,7c,9s,Td,6d,8h,5h,5d,Ad,Tc,8s,Qd,7s,7h,8d,2c,4c,2d,4d,3h,9c,5c,Jh,3c,Ac,Jd,6s,Js,2h,Ks,Qh,Ts,9d,Kd,3s,Th,Kc,7d,As,6h,Qc,5s,8c,Kh,Qs,4s,9h,Ah,4h,2s,Jc
0, 5, 10, 500, 500, 3c,9d,Ac,3h,4d,9c,Ts,Ks,9s,6c,8s,6s,7h,2c,8d,5s,4s,6h,2s,4h,3d,Kd,Ah,Ad,Qc,Kh,Jc,7d,8c,5d,Tc,8h,4c,Qh,2d,7s,7c,Qd,Td,9h,3s,2h,5c,Jh,Jd,Js,5h,As,Th,Qs,6d,Kc
0, 5, 10, 500, 500, Ac,4c,9d,7d,5c,3d,7s,Jd,4h,3c,2h,Qd,Ts,Th,Kc,5s,9h,Kh,4s,Js,Tc,8d,Qc,Td,Qh,Kd,5d,2d,6d,Jc,6h,Jh,7c,6s,Ks,8s,2c,6c,5h,7h,3h,3s,4d,8h,As,Qs,Ad,2s,9c,9s,8c,Ah
0, 5, 10, 500, 500, Jd,8h,8d,Ad,2c,Ts,8c,9c,9d,7c,5h,Qh,Kd,Ah,Jc,Qd,7d,9s,Kc,Js,Tc,3h,4s,6s,Jh,6c,3c,5s,5d,Ks,Qc,6h,2h,7h,2s,Td,3s,Kh,2d,Ac,7s,5c,6d,Qs,4c,3d,As,4d,8s,4h,Th,9h
0, 5, 10, 500, 500, 5c,3h,Td,5d,Kc,Jh,8s,6s,Qh,6h,Qs,5s,Th,Jd,7c,Tc,4h,4d,3c,2s,Ad,Ac,7h,3s,6d,Qd,Ks,Ah,6c,2c,2d,9d,7s,2h,Js,8h,Ts,4s,Kh,5h,3d,7d,4c,Jc,9c,8c,As,9h,Qc,Kd,8d,9s
0, 5, 10, 500, 500, 5d,Qd,4d,6d,Qh,Ah,Ad,Ac,Th,Kh,5c,Qc,2d,Js,Tc,Td,2c,4c,3h,Ks,8s,Jd,6s,Qs,6h,7c,9h,8d,8c,3c,7d,9s,5h,9d,7h,2s,Jc,8h,5s,3s,4h,Kc,Jh,9c,Kd,7s,Ts,3d,4s,6c,2h,As
0, 5, 10, 500, 500, 7h,2h,4h,5s,4d,3h,6d,Ac,4c,Qd,8h,Js,Kd,Ad,3d,7c,As,6h,Ks,2s,Ts,Jh,9c,2c,5d,7d,6c,8d,Qh,6s,5c,Qs,9h,Td,Kc,7s,2d,3c,Ah,5h,4s,Jc,Qc,8c,Jd,3s,Tc,9s,Th,Kh,9d,8s
0, 5, 10, 500, 500, 6d,8c,2d,As,Qs,4d,3s,2s,Kd,5s,Kc,4s,9s,3c,6s,Ad,4c,Jh,8d,6h,Td,Th,2h,7d,Js,Qh,Qd,Ts,5d,Ah,9c,4h,5h,Jd,Qc,3h,3d,5c,9d,6c,9h,Ac,Tc,7s,Jc,8h,2c,7c,7h,Ks,Kh,8s
0, 5, 10, 500, 500, Th,Kd,9h,Jc,6d,2s,2h,8h,4d,Ts,Qd,6c,Ac,5s,4h,8c,Qc,Ah,6s,9d,9c,7h,Kh,5c,Jh,5h,7s,8s,Tc,Kc,3c,As,Ks,Js,3d,Ad,8d,Jd,7c,9s,2c,5d,Td,4s,2d,6h,3h,Qs,7d,Qh,3s,4c
0, 5, 10, 500, 500, 8c,8s,Ad,5d,6d,9d,Kd,3h,Ac,Tc,Jd,5s,Kc,Jc,Ks,Th,6s,3d,5c,4s,4c,Qc,4d,8d,Ts,Qh,7d,As,9h,6h,Td,7s,Js,3s,8h,6c,Qs,2d,2s,Jh,2h,7h,3c,5h,2c,Kh,4h,9s,9c,Qd,Ah,7c
0, 5, 10, 500, 500, 6d,7s,Jh,Qc,8h,Kd,2c,Jc,3h,Qh,Ks,8c,Kh,7d,Jd,Qd,2s,4c,6c,Ts,Ac,5d,9s,3d,7h,Td,As,5h,6h,Th,8d,3s,2h,4h,6s,2d,Kc,9h,Js,Tc,8s,3c,Ah,4s,5c,Ad,4d,7c,9c,5s,Qs,9d
0, 5, 10, 500, 500, 7d,3h,9d,As,6s,2c,3d,Js,7c,2d,Th,Qs,6h,2s,9c,4h,Ts,Ad,Jh,5h,Qc,3s,Kc,Tc,8d,4c,8h,Jc,4d,5s,Qh,4s,8s,5d,Kd,Jd,6d,Qd,7h,Td,Ah,Kh,7s,9s,Ks,5c,9h,6c,8c,2h,3c,Ac
0, 5, 10, 500, 500, 3s,6h,7c,9d,Kh,Ad,Jd,Ac,Td,Ts,5h,3c,As,8h,Qc,2c,7h,Qd,Jc,Qs,2s,Js,5s,6d,4h,4c,Th,5c,Jh,3d,7d,Kc,2d,Ah,Qh,3h,9c,8d,5d,7s,Ks,9s,9h,4d,Tc,8s,8c,4s,2h,6s,6c,Kd
0, 5, 10, 500, 500, Ks,Kc,Ac,Qs,6h,7d,2s,Ad,7h,Th,Ah,Kh,4d,Qc,Ts,Qd,4c,5d,7s,Js,6s,Td,3c,Tc,3d,Kd,9s,As,2c,8d,9d,5c,6c,2h,7c,9h,4s,5h,8s,6d,8c,5s,3h,3s,Jh,Jc,8h,4h,2d,Qh,Jd,9c
0, 5, 10, 500, 500, Qs,5d,Jh,3h,5c,9d,Kd,5s,2d,6c,2c,As,4s,Ac,Qh,9s,8s,3c,Jd,7s,6s,4c,4h,8h,Td,Ad,7c,Kc,8d,8c,2s,9c,Ah,Qc,6d,2h,5h,Th,3s,3d,9h,Js,Jc,Kh,Tc,Ts,4d,Ks,7d,6h,Qd,7h
0, 5, 10, 500, 500, Jc,2s,Qc,6h,Ac,7s,Jd,2d,Jh,5c,Ah,2h,4c,8h,9s,5d,4d,Kc,8s,Ts,Ks,9d,3h,4h,7h,7c,Tc,9h,3d,5s,Td,7d,8c,6c,Ad,9c,5h,Qs,6d,As,Kd,Kh,Qd,8d,Js,Qh,2c,3s,3c,6s,4s,Th
0, 5, 10, 500, 500, 4d,Ac,Ah,Jc,5s,3d,4c,Qs,9h,9d,7s,2h,3s,Ks,9s,Js,8d,3h,7d,5d,Qh,4h,7h,Kh,Qc,6d,Tc,As,Ts,2s,8s,3c,8c,Kd,Jh,Th,5h,Jd,8h,2d,6c,4s,9c,Kc,Td,Ad,6s,6h,Qd,7c,5c,2c
0, 5, 10, 500, 500, 7s,9s,8h,Js,7d,2h,6h,2c,3c,4c,9h,2d,7c,Tc,Jc,Qd,2s,9c,9d,8c,Kh,Ac,4d,Th,5s,Jh,5c,6d,Ad,5h,3s,5d,Qc,6s,8d,Ah,Jd,3d,6c,Kc,Ts,3h,Qh,As,Qs,7h,Kd,4h,4s,Td,8s,Ks
0, 5, 10, 500, 500, 7d,2c,3s,6c,2d,6d,Ac,Td,Tc,6s,Ad,Th,Jh,4d,As,Qs,5c,6h,8d,8c,5h,5s,7c,Js,4c,9s,9d,3h,5d,Ah,4h,9h,7h,8h,4s,8s,Jd,3d,Ks,Qc,Qh,3c,9c,Ts,Qd,Kc,Kh,Kd,Jc,2s,7s,2h
0, 5, 10, 500, 500, 9h,Kc,Js,Qd,8c,Ad,4c,2c,Ks,9c,Jh,5s,Ah,6c,7s,7c,8d,6s,2s,Qc,7d,Kh,Ts,Kd,Ac,4s,3s,2d,8s,2h,9d,Jd,6d,3d,Qs,6h,Qh,Tc,Th,8h,4d,As,3c,Td,5c,5h,7h,3h,4h,5d,9s,Jc
0, 5, 10, 500, 500, 2c,Qs,9c,8c,Jc,Kc,3d,As,4d,5h,Qh,8s,9d,6h,5c,6c,Ad,Js,Kd,5d,7d,6s,Jd,2d,Qc,7h,6d,Jh,Ks,3s,8h,8d,Th,Td,3c,4h,2s,7s,2h,Ah,7c,4c,Ac,9s,Kh,4s,Ts,3h,5s,Tc,9h,Qd
0, 5, 10, 500, 500, 9c,2d,5c,Ts,Qh,Jd,Ad,Js,4s,9d,8s,3h,5s,2h,Kc,As,7c,Td,Th,8d,3d,5h,2s,9s,Ac,6d,Jc,4h,7h,5d,6c,4d,7s,Qc,6h,Kh,4c,6s,Kd,3c,Qs,2c,Tc,Jh,8h,7d,9h,3s,8c,Qd,Ks,Ah
0, 5, 10, 500, 500, 7d,7c,9s,4c,3c,8c,Td,Qs,Ts,Kh,2d,5s,3d,6h,9h,5c,Ah,8s,8d,As,5h,Kd,Ac,9d,4d,Jc,2s,Jd,6d,2c,6c,Qh,Qd,7h,Tc,6s,9c,8h,4h,Ks,3h,Jh,7s,Kc,3s,2h,Js,Qc,Th,Ad,5d,4s
0, 5, 10, 500, 500, Kd,Jh,3d,6c,6d,9h,Jd,5d,7d,3c,5c,Kh,2d,4h,9c,Ts,4c,9s,Js,Qc,Tc,2c,As,Qd,8c,Ac,Ks,9d,4d,2h,Qh,Qs,6s,6h,Th,8h,7s,7h,Ad,3s,5s,3h,Ah,4s,Kc,8d,Jc,5h,7c,2s,8s,Td
0, 5, 10, 500, 500, Qd,3d,As,Kc,9h,Qc,4d,2c,4s,Kd,9c,2d,4h,7d,8c,6h,Ks,Ac,2h,Jh,Td,7h,9d,5s,Qs,9s,Js,6s,7s,3c,Th,3h,5d,5h,Qh,Ah,3s,2s,8h,6c,4c,Ad,Jc,Kh,6d,5c,Ts,7c,Jd,8d,8s,Tc
0, 5, 10, 500, 500, 8d,Kc,Tc,4c,7s,9s,6d,2h,7h,Kd,Ad,5s,5c,3d,4d,Ah,3c,Kh,9d,Qd,8h,7d,Qs,Td,9h,Th,4h,Ac,4s,5h,Jc,6h,2s,6c,7c,8c,2c,Ts,5d,2d,Jh,Ks,As,3h,3s,Jd,Qc,8s,Qh,9c,Js,6s
